Temperature,Humidity
11.761111111111113,0.66
10.82777777777778,0.62
10.13888888888889,0.73
10.627777777777778,0.71
10.605555555555558,0.69
10.072222222222223,0.71
11.161111111111113,0.71
12.888888888888891,0.67
15.050000000000002,0.6
15.16111111111111,0.59
16.272222222222222,0.56
17.800000000000004,0.46
17.938888888888894,0.46
18.855555555555554,0.41
17.988888888888887,0.43
17.96111111111111,0.51
17.36111111111111,0.47
16.25,0.52
14.122222222222224,0.47
12.950000000000001,0.55
12.244444444444444,0.52
11.688888888888888,0.57
11.155555555555555,0.59
8.627777777777778,0.9
8.199999999999998,0.9
7.300000000000001,0.77
7.788888888888891,0.93
7.505555555555554,0.93
4.194444444444443,0.95
5.855555555555555,0.93
5.933333333333334,1
10.405555555555553,1
12.544444444444444,0.78
13.861111111111112,0.77
15.977777777777776,0.63
17.266666666666666,0.57
17.84444444444445,0.5
16.427777777777777,0.54
17.77777777777778,0.46
17.84444444444445,0.45
17.299999999999997,0.5
15.18333333333333,0.65
13.005555555555553,0.7
12.694444444444445,0.74
12.194444444444446,0.72
12.083333333333334,0.71
10.616666666666667,0.74
11.600000000000001,0.57
11.022222222222224,0.6
11.88888888888889,0.6
10.416666666666666,0.64
10.299999999999999,0.67
7.5,0.72
7.933333333333334,0.68
10.933333333333334,0.67
11.655555555555553,0.66
13.93888888888889,0.55
15.027777777777779,0.54
16.038888888888888,0.47
15.227777777777776,0.51
16.20555555555556,0.44
17.299999999999997,0.43
17.77777777777778,0.43
17.800000000000004,0.38
17.26111111111111,0.39
17.200000000000003,0.38
15.02222222222222,0.45
13.927777777777777,0.47
12.366666666666665,0.57
12.294444444444444,0.59
12.788888888888891,0.56
8.677777777777777,0.76
7.966666666666669,0.71
4.911111111111113,0.91
5.855555555555555,0.78
4.755555555555556,0.82
5.894444444444444,0.82
6.5388888888888905,0.84
5.555555555555555,0.84
4.088888888888889,0.89
4.333333333333332,0.96
5.350000000000001,0.95
6.2333333333333325,0.95
5.455555555555556,0.94
10.227777777777776,0.81
11.361111111111112,0.74
12.449999999999998,0.7
12.916666666666666,0.67
12.550000000000002,0.62
12.383333333333333,0.69
10.227777777777776,0.75
7.811111111111113,0.78
6.622222222222224,0.87
5.727777777777779,0.91
4.938888888888889,0.91
4.1499999999999995,0.95
1.7055555555555557,0.95
9.27222222222222,0.89
2.866666666666665,0.92
1.6666666666666667,0.92
2.5166666666666675,0.92
0.472222222222223,0.96
2.6444444444444435,1
5.105555555555554,0.93
6.533333333333332,0.88
11.205555555555556,0.79
12.850000000000001,0.7
13.961111111111112,0.63
14.97777777777778,0.51
14.027777777777779,0.57
15.02222222222222,0.51
15.044444444444443,0.54
15.088888888888887,0.5
14.949999999999998,0.51
13.816666666666666,0.59
12.916666666666666,0.64
13.838888888888887,0.59
12.755555555555556,0.69
12.650000000000002,0.74
11.688888888888888,0.8
10.627777777777778,0.88
3.7555555555555546,0.91
10.050000000000002,0.92
9.97777777777778,0.93
9.377777777777778,0.95
8.661111111111113,0.99
4.261111111111112,0.95
4.683333333333334,0.93
2.0111111111111097,0.92
2.233333333333335,0.85
2.2499999999999982,0.82
2.705555555555554,0.86
2.7111111111111126,0.93
3.2055555555555575,0.93
4.1499999999999995,0.86
2.3444444444444437,0.93
2.305555555555555,0.93
1.0555555555555547,0.93
1.9444444444444444,0.92
1.8166666666666684,0.93
2.438888888888889,0.93
1.877777777777779,0.93
1.5388888888888905,0.87
1.2777777777777761,0.92
1.1944444444444438,0.92
1.0444444444444458,0.83
1.8444444444444446,0.86
2.3499999999999983,0.83
1.2777777777777761,0.89
1.288888888888889,0.86
1.4833333333333343,0.83
1.2444444444444456,0.84
4.166666666666667,0.65
5.022222222222222,0.67
6.6499999999999995,0.64
6.0555555555555545,0.57
7.1000000000000005,0.5
10.094444444444445,0.55
11.06111111111111,0.46
10.13888888888889,0.42
11.011111111111111,0.42
10.116666666666667,0.49
7.916666666666667,0.57
7.333333333333335,0.63
5.050000000000002,0.75
2.422222222222222,0.76
2.5833333333333326,0.77
2.2888888888888874,0.82
-0.1555555555555562,0.85
3.938888888888891,0.81
0.9611111111111094,0.85
-0.16111111111111065,0.92
2.155555555555557,0.9
0.9555555555555549,0.92
0.9555555555555549,0.92
5.594444444444445,0.82
7.777777777777778,0.66
11.072222222222223,0.54
11.055555555555555,0.48
12.244444444444444,0.43
12.850000000000001,0.41
12.888888888888891,0.38
12.916666666666666,0.4
13.88888888888889,0.46
13.02222222222222,0.48
12.383333333333333,0.49
10.205555555555556,0.57
8.08888888888889,0.62
6.099999999999998,0.68
6.672222222222221,0.65
6.1388888888888875,0.69
4.783333333333333,0.74
4.077777777777779,0.76
5.98888888888889,0.72
2.194444444444446,0.82
2.244444444444444,0.91
0.22777777777777589,0.93
-0.8666666666666659,0.92
0.9111111111111114,0.89
3.6388888888888875,0.79
10.005555555555553,0.66
12.244444444444444,0.52
12.938888888888888,0.5
13.983333333333334,0.5
15.094444444444447,0.44
16.25,0.43
17.266666666666666,0.41
17.288888888888888,0.38
17.38888888888889,0.37
17.288888888888888,0.38
15.088888888888887,0.44
11.71111111111111,0.58
11.161111111111113,0.61
10.027777777777777,0.68
10.13888888888889,0.65
21.016666666666666,0.87
19.444444444444443,0.9
20.72222222222222,0.81
18.79444444444444,0.93
17.733333333333334,0.93
17.605555555555554,0.95
18.733333333333334,0.93
22.555555555555554,0.8
24.761111111111106,0.7
28.033333333333328,0.56
30.13888888888889,0.55
31.172222222222224,0.42
32.22222222222222,0.38
31.272222222222226,0.32
31.411111111111115,0.35
32.6888888888889,0.38
32.16111111111111,0.4
32.511111111111106,0.41
30.75,0.39
29.150000000000002,0.5
28.150000000000002,0.59
24.694444444444443,0.65
24.13888888888889,0.7
23.122222222222224,0.77
15.56111111111111,0.92
15.494444444444444,0.87
16.53888888888889,0.91
13.800000000000002,0.9
13.316666666666666,0.9
12.605555555555554,0.92
12.327777777777776,0.93
14.966666666666665,0.87
16.261111111111113,0.87
16.25,0.92
18.88888888888889,0.89
21.350000000000005,0.76
21.20555555555556,0.76
22.338888888888885,0.72
23.033333333333328,0.66
23.911111111111115,0.62
24.977777777777774,0.51
23.8,0.58
23.594444444444445,0.53
22.505555555555556,0.68
20.016666666666666,0.78
19.91111111111111,0.74
19.355555555555558,0.76
17.883333333333333,0.85
17.25,0.89
16.62777777777778,0.92
15.844444444444447,0.84
17,0.92
17.066666666666666,0.86
16.505555555555556,0.79
14.983333333333333,0.83
16.022222222222226,0.81
16.16111111111111,0.81
18.84444444444445,0.68
21.116666666666667,0.68
22.505555555555556,0.62
23.79444444444444,0.54
23.88888888888889,0.51
25.833333333333332,0.44
25.92777777777778,0.43
25,0.42
24.944444444444446,0.43
24.92777777777778,0.45
22.800000000000004,0.51
19.33888888888889,0.7
17.805555555555557,0.78
17.783333333333335,0.75
16.48888888888889,0.79
15.694444444444445,0.83
15.627777777777778,0.81
16.211111111111112,0.93
15.577777777777776,0.84
15.577777777777776,0.81
15.605555555555558,0.81
15.050000000000002,0.83
17.066666666666666,0.73
17.483333333333334,0.72
17.666666666666668,0.71
18.8,0.69
19.683333333333337,0.67
18.82222222222222,0.78
20,0.77
21.149999999999995,0.72
23.65555555555555,0.67
23.616666666666667,0.6
23.81666666666667,0.62
22.03888888888889,0.7
19.95,0.7
18.922222222222224,0.8
17.266666666666666,0.88
16.177777777777777,0.9
15.833333333333334,0.93
16.733333333333334,0.93
16.71111111111111,0.97
16.266666666666666,0.97
16.13888888888889,0.97
16.08888888888889,0.97
15.555555555555555,0.96
14.516666666666667,1
17.08888888888889,0.99
17.666666666666668,0.96
19.79444444444444,0.85
22.016666666666666,0.74
21.13888888888889,0.73
21.04444444444444,0.73
18.93888888888889,0.89
18.916666666666668,0.9
20.05,0.78
21.06666666666667,0.73
20.05,0.78
20,0.83
18.86666666666666,0.9
17.955555555555552,0.96
17.711111111111112,0.97
17.733333333333334,0.93
16.79444444444444,0.97
16.666666666666668,0.97
16.16111111111111,0.97
17.01111111111111,0.91
16.116666666666664,0.97
16.116666666666664,0.97
15.555555555555555,0.96
14.005555555555556,1
16.116666666666664,0.93
16.049999999999997,0.93
16.211111111111112,0.99
17.805555555555557,0.89
18.883333333333333,0.84
20.18888888888889,0.77
22.266666666666666,0.67
22.355555555555554,0.7
23.86666666666666,0.54
23.88888888888889,0.58
22.955555555555552,0.56
22.477777777777774,0.58
20.85555555555556,0.7
19.16111111111111,0.82
17.733333333333334,0.84
18.238888888888887,0.81
17.816666666666663,0.88
17.711111111111112,0.84
17.200000000000003,0.9
15.305555555555555,0.9
16.549999999999997,0.93
16.094444444444445,0.96
15.550000000000002,0.93
14.933333333333334,0.93
17.08888888888889,0.93
18.65555555555555,0.85
19.81111111111111,0.79
21.06111111111111,0.73
22.205555555555556,0.63
22.75,0.57
23.79444444444444,0.54
23.48333333333333,0.51
23.96111111111111,0.53
24.95,0.5
23.95555555555556,0.53
23.95555555555556,0.5
23.86111111111111,0.54
19.26666666666667,0.75
17.288888888888888,0.87
16.622222222222224,0.93
16.67222222222222,0.87
15.072222222222223,0.93
14.516666666666667,0.93
17.84444444444445,0.8
14.444444444444445,0.93
13.88888888888889,0.96
14.43333333333333,0.9
14.927777777777777,0.87
17.044444444444444,0.82
18.788888888888884,0.78
21.16111111111111,0.73
23.86666666666666,0.62
24.966666666666665,0.56
26.13333333333334,0.47
27.261111111111106,0.44
27.355555555555554,0.39
27.5,0.4
27.399999999999995,0.39
27.37777777777778,0.37
26.15555555555555,0.43
23.977777777777774,0.54
22.57222222222222,0.58
21.13888888888889,0.6
20.438888888888894,0.67
20.427777777777774,0.7
19.355555555555558,0.74
18.75,0.76
19.87777777777778,0.85
17.22222222222222,0.84
16.644444444444446,0.87
16.549999999999997,0.88
16.094444444444445,0.87
17.666666666666668,0.84
20.78333333333333,0.7
22.733333333333334,0.67
26.016666666666666,0.55
26.12777777777778,0.58
29.61111111111111,0.51
29.75,0.51
31.71111111111111,0.45
30.599999999999998,0.36
31.261111111111106,0.41
31.327777777777776,0.41
30.705555555555552,0.48
29.07222222222222,0.58
25.40555555555556,0.66
22.75555555555555,0.79
22.68888888888889,0.79
21.2,0.84
21.550000000000004,0.81
21.43888888888889,0.82
19.505555555555556,0.92
19.86111111111111,0.88
19.333333333333332,0.87
18.75,0.91
18.84444444444445,0.9
19.91111111111111,0.87
22.10555555555556,0.81
24.95,0.69
25,0.74
29.12777777777778,0.67
29.627777777777776,0.62
31.272222222222226,0.5
31.688888888888894,0.45
32.455555555555556,0.47
32.91111111111111,0.42
33.17777777777778,0.4
31.622222222222224,0.44
30.166666666666668,0.54
26.477777777777774,0.64
22.916666666666668,0.73
23.383333333333336,0.73
22.45,0.83
22.600000000000005,0.77
19.983333333333334,0.9
20.955555555555556,0.87
18.87222222222222,0.9
18.33888888888889,0.93
18.850000000000005,0.93
17.27777777777778,0.99
19.916666666666664,0.87
23.600000000000005,0.74
25.99444444444445,0.61
28.62222222222222,0.55
29.366666666666667,0.5
30.38888888888889,0.47
31.59444444444445,0.45
32.422222222222224,0.41
32.75,0.42
32.22777777777778,0.39
31.688888888888894,0.44
31.622222222222224,0.44
28.805555555555557,0.64
25.455555555555552,0.68
22.800000000000004,0.84
23.216666666666672,0.79
22.23888888888889,0.85
20.416666666666668,0.84
19.88333333333334,0.85
16.81111111111111,0.92
19.377777777777776,0.9
18.86666666666666,0.93
18.883333333333333,0.93
17.872222222222224,0.97
18.93888888888889,0.99
20.08888888888889,0.92
21.088888888888885,0.87
22.17777777777778,0.81
23.533333333333335,0.71
23.84444444444445,0.69
24.95555555555556,0.62
25.92222222222222,0.58
24.961111111111116,0.62
24.79444444444444,0.58
23.755555555555556,0.62
22.127777777777776,0.68
21.06111111111111,0.68
21.06666666666667,0.68
18.86666666666666,0.84
18.266666666666666,0.84
17.87777777777778,0.86
21.088888888888885,0.9
21.550000000000004,0.87
18.783333333333335,0.85
19.977777777777774,0.93
20.99444444444445,0.88
19.988888888888894,0.88
18.86666666666666,0.97
22.08888888888889,0.82
23.772222222222226,0.75
28.33888888888889,0.6
30.061111111111114,0.55
33.38333333333334,0.55
33.461111111111116,0.46
35.49444444444444,0.5
34.13333333333333,0.44
32.97777777777778,0.43
31.900000000000002,0.45
32.738888888888894,0.42
31.72222222222222,0.45
30.12777777777778,0.55
26.411111111111115,0.65
23.81666666666667,0.75
23.311111111111106,0.79
24.53888888888889,0.72
21.966666666666672,0.72
19.88333333333334,0.79
14.988888888888887,0.86
17.77777777777778,0.9
17.22222222222222,0.89
16.766666666666666,0.87
17.17777777777778,0.81
17.711111111111112,0.78
17.76111111111111,0.83
19.90555555555555,0.73
21.116666666666667,0.68
21.194444444444446,0.68
22.25,0.64
21.255555555555556,0.72
22.644444444444446,0.63
22.805555555555557,0.62
22.82777777777778,0.7
22.633333333333333,0.66
20.18888888888889,0.82
20.18333333333333,0.77
19.07222222222222,0.88
17.872222222222224,0.95
17.25,0.92
16.327777777777776,0.89
15.055555555555555,0.87
14.988888888888887,0.83
13.205555555555557,0.95
13.366666666666667,0.9
14.31666666666667,0.84
14.33888888888889,0.84
12.744444444444444,0.9
14.849999999999998,0.83
17.47222222222222,0.75
19.977777777777774,0.64
22.17777777777778,0.59
22.700000000000003,0.53
23.911111111111115,0.48
24.95,0.42
25.011111111111106,0.39
25.016666666666666,0.42
24.92777777777778,0.42
23.994444444444444,0.44
23.811111111111114,0.45
21.16111111111111,0.59
19.850000000000005,0.65
17.200000000000003,0.86
16.688888888888886,0.89
16.27777777777778,0.91
15.027777777777779,0.92
13.961111111111112,0.95
13.244444444444447,0.9
13.316666666666666,0.93
12.3,0.95
12.550000000000002,0.95
12.205555555555556,0.93
13.805555555555555,0.93
16.15555555555555,0.81
17.783333333333335,0.78
19.93333333333333,0.68
21.083333333333332,0.62
20.02777777777778,0.61
20.077777777777776,0.68
20.977777777777778,0.63
22.338888888888885,0.63
23.733333333333334,0.54
22.661111111111115,0.54
22.77777777777778,0.57
21.13888888888889,0.63
18.033333333333328,0.73
16.211111111111112,0.81
16.094444444444445,0.84
15.572222222222223,0.87
13.900000000000002,0.92
13.855555555555554,0.9
15.18888888888889,0.81
11.67777777777778,0.96
11.094444444444443,0.96
10.78888888888889,0.96
10.999999999999998,0.93
12.600000000000001,0.99
17.522222222222222,0.8
19.988888888888894,0.68
22.25,0.59
22.944444444444443,0.52
24.95555555555556,0.47
25.05,0.45
25.98333333333333,0.41
26.13333333333334,0.43
25.06666666666667,0.42
25.21111111111111,0.38
25.04444444444444,0.42
22.333333333333332,0.53
20.311111111111114,0.6
17.755555555555556,0.7
18.172222222222217,0.69
17.26111111111111,0.72
17.061111111111114,0.71
16.622222222222224,0.71
14.761111111111111,0.91
15.066666666666666,0.8
16.16111111111111,0.81
15.116666666666667,0.9
15.02222222222222,0.87
17.105555555555554,0.76
17.294444444444444,0.76
20.900000000000002,0.73
22.649999999999995,0.62
22.58888888888889,0.63
22.03888888888889,0.65
22.22222222222222,0.64
22.333333333333332,0.65
22.82777777777778,0.66
23.81666666666667,0.59
22.861111111111114,0.62
22.700000000000003,0.66
22.016666666666666,0.65
19.922222222222224,0.74
17.711111111111112,0.84
17.22222222222222,0.81
17.255555555555556,0.84
16.06666666666667,0.87
16.022222222222226,0.9
15.094444444444447,0.82
13.794444444444444,0.96
13.355555555555554,0.96
13.916666666666664,0.95
13.838888888888887,0.93
13.88888888888889,1
15.200000000000001,0.93
17.75,0.84
21.03888888888889,0.64
22.199999999999996,0.59
22.77777777777778,0.51
23.88888888888889,0.48
24.81111111111111,0.45
24.92777777777778,0.45
24.92777777777778,0.42
24.87222222222222,0.42
23.83888888888889,0.45
22.17222222222222,0.55
18.461111111111116,0.69
16.133333333333333,0.81
15.555555555555555,0.84
15.599999999999998,0.81
14.072222222222221,0.85
14.461111111111112,0.83
16.72222222222222,0.83
